nome,vendedor,reviews,preco_antigo,preco_atual
"Nome: Notebook Lenovo Ideapad 1i, Intel Core I7-1255u 12° Geração",Vendedor: Por TCN,Avaliação: — (— reviews),Preço antigo: R$5.908,Preço atual: R$4.049
Nome: Notebook Dell Latitude 5400 I7-8665u 16gb 256gb Nvme Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.299
Nome: Notebook Asus X515 N4500 8gb Ram Ddr4 256gb Nvme Windows 11,Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: R$3.299,Preço atual: R$2.837
Nome: Laptop Lenovo X1 Carbon Core I7 16gb Ram 500gb Ssd 14`` Dimm Black Color - Aceitável (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.899
Nome: Notebook Compaq Nx6325   Hp Venda De Peças Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$89
Nome: Notebook Acer Aspire 4736z Com Defeito,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$833
Nome: Notebook Dell Gamer - Core I7 11th 16 Gb Ddr4 1tb M2 Full Hd,Vendedor: Por Tech Forte,Avaliação: — (— reviews),Preço antigo: R$4.199,Preço atual: R$3.611
Nome: Notebook Dell Vostro 1000 Venda De Peças Perguntar Antes  Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$122
Nome: Notebook Lenovo Ultrafino Ideapad 3i I3-1215u 8gb 256gb Ssd  Cloudgrey,Vendedor: Por Login,Avaliação: 5.0 (6 reviews),Preço antigo: R$3.299,Preço atual: R$2.849
"Nome: Notebook Dell 1564 Intel Core I3,4gb,500gb,conservado Preto",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$900
Nome: Thinkpad X1 Yoga G6 I7-11° 16gb Ram 480gb Ssd Touch 4k Pen Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$4.299
Nome: Notebook Lenovo Core I5 8gb 128gb Ssd Windows 11 Branco,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.650
Nome: Notebook Acer Ryzen 7 Octa-cor 16gb Nvme 256gb 15.6' Full Hd,Vendedor: Por Facini Informatica,Avaliação: 5.0 (2 reviews),Preço antigo: —,Preço atual: R$3.999
Nome: Notebook Dell Core I5 8a Ger 8gb Ram 128gb Ssd Tela 14 Win11 Preto (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.690
Nome: Macbook Pro 15 Retina I7 - 8g 1tb Ssd - Lindo - Frete Grátis Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.449
Nome: Notebook Gateway Hd Ssd Ne56r16b Usado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$739
Nome: Dell Latitude E6520: I5-2th 8gb Ram 240gb Ssd Detalhe,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$1.899,Preço atual: R$949
Nome: Ventilador De Resfriamento Compatível Para Computador,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$28,Preço atual: R$27
Nome: Notebook Lg 15u340 Branco Branco,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$799
Nome: Notebook I5 8350u Ssd 240 Gb 8gb Ddr4 Usb C Hdmi Lan T480,Vendedor: não encontrado,Avaliação: 5.0 (2 reviews),Preço antigo: R$1.894,Preço atual: R$1.704
"Nome: Notebook Dell Latitude 3550 Full HD Intel Core i5-1335U de 16 GB 512 ssd Windows 11 Pro de 15,6 polegadas, cor cinza",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$7.100
"Nome: Notebook Gamer Grasep 15,6'' Intel N95, Gtx 1060, 8gb Ram Graffit",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$3.444,Preço atual: R$2.961
Nome: Notebook Gamer Acer Nitro 5 I5-11400h 8gb Gtx 1650 Ssd 1tb Cor Preto (Novo com caixa aberta),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$5.799
Nome: Notebook Cent Turion Microboard T12ug Com Defeito Leia*,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$299
Nome: Notebook Dell Core I5-10210u 16gb Ram 256gb Ssd Tela 14 Fhd,Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$2.590
Nome: Notebook Hp Probook 640 G2 - I5 - Ssd 128gb - 14 Cor Cinza-escuro - Aceitável (Recondicionado),Vendedor: Por Saldao da informatica,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.735
Nome: Notebook Lenovo Ideapad I7 3a Ger Geforce Gt635m 2gb Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$460
Nome: Notebook Asus Vivobook Amd Ryzen 5 7520u 8gb 256ssd Fhd Mixed Black,Vendedor: Por Asus,Avaliação: 4.8 (4 reviews),Preço antigo: —,Preço atual: R$2.699
Nome: Dell Latitude 5410 Core I5 10th 16gb Ssd 256gb W11 Touch Fhd,Vendedor: não encontrado,Avaliação: 5.0 (4 reviews),Preço antigo: R$3.899,Preço atual: R$2.885
Nome: Lote Com 10 Notebook I3 Hp Probook Marrom,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$4.990
"Nome: Notebook Asus Vivobook 15,6 Fhd I5 13a 20gb 1tb Nvme Win 11",Vendedor: não encontrado,Avaliação: 5.0 (4 reviews),Preço antigo: R$4.539,Preço atual: R$3.903
Nome: Notebook Dell Inspiron 3442,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.450
Nome: Notebook Dell Vostro 14z 5480 Intel Core I7 5 Geração  Platinum Silver,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.950
Nome: Notebook Lenovo Thinkbook 14 Intel Core i5 16gb 512gb W11pro,Vendedor: Por Lenovo,Avaliação: 5.0 (7 reviews),Preço antigo: —,Preço atual: R$5.939
Nome: Notebook Gamer Legion Slim 5 Intel Core i5 16gb 512gb Rtx 3050 W11 Home - Excelente (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$5.650
Nome: Notebook Lenovo Thinkpad T14 I5 10ger 16gb 500gb Ssd Win11,Vendedor: Por SLA Informatica,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$3.199
Nome: Notebook Acer Aspire 5 Core I5 11a Geração 8 Ram 256gb Ssd Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.700
Nome: Notebook Dell Latitude 7430 (Novo com caixa aberta),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$6.500
Nome: Macbook Pro M1 Pro ''16'' 16gb Ram 512gb Ssd Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$8.599
Nome: Notebook Dell Core I5 11a Geração Latitude 3420 16gb Memória,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.999
Nome: Notebook Hp 250 G7 I5 8gb Ram 256 Ssd Nvme W11 Wifi 5g,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.099
Nome: Notebook Aorus 15 preto 16GB de Ram - 1TB SSD - Intel Core i7,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$11.589,Preço atual: R$11.009
Nome: Notebook Dell Latitude E6320 Proc I5-2520m Ssd 240gb Mem 8gb,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.299
Nome: Notebook Dell Inspiron 1545-core2duot6600-4gb-tela15.6-otimo,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$699
Nome: Notebook Dell Inspiron 1545 Estragado (para Peças),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$160
Nome: Notebook Asus X515ka Celeron N4500 4gb 128gb Ssd 15.6 Cinza,Vendedor: Por Mm Santos,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.099
Nome: Notebook Gamer Nitro V15 Anv15-51-57ws I5 Lx 8gb 512gb Ssd Preto,Vendedor: Por Acer Brasil,Avaliação: 4.8 (364 reviews),Preço antigo: R$5.299,Preço atual: R$4.649
Nome: Notebook Vaio Pro Px Intel Core I5-1235u 8gb Ssd 256gb 14  (Recondicionado),Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$1.749
Nome: Notebook Asus Celeron A4 C423n - Intel Windows Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$449
Nome: Ultrabook Ook Lenovo Thinkpad T440s Cinza (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.199
Nome: Notebook Dell Latitude 5310 I7 10th 16gb 512gb Full Hd Touch,Vendedor: Por TECHZ INFORMATICA,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.599
"Nome: Notebook Lenovo Ideapad 1i Celeron N4020 128gb 4gb W11 15,6'",Vendedor: Por 123 Comprou,Avaliação: 4.3 (6 reviews),Preço antigo: R$2.915,Preço atual: R$2.623
Nome: Notebook Lgx11 X110 Com Defeito Retirada De Peças ! Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$99
Nome: Notebook Positivo Stilo One Xc3550 Ssd 240gb 4gb W10 Rápido,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$757,Preço atual: R$719
Nome: Notebook Hp I3 - 8gb Ram - Ssd 240gb - Windows 10 Oferta Preto (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$1.099,Preço atual: R$989
Nome: Compro Seu Macbook Air Pró Ou Mini Com Ou Sem Defeito Leia,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$199
"Nome: Notebook Concórdia C5215 I7-1255u 32gb Ssd 1tb 15,6 W11h Preto",Vendedor: Por Concordia Informatica,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$7.476
Nome: Notebook Hp G42 - Core I5 - 6gb Ram (ler Descrição),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$880
Nome: Notebook Lenovo Core I7 16gb 256gb Ssd Win11 Pro Wifi Hdmi Cor Preto,Vendedor: não encontrado,Avaliação: 4.5 (4 reviews),Preço antigo: —,Preço atual: R$3.999
"Nome: MacBook Air M2 2022 13,6, M2,8 GB, 256 GB, GPU de 8 núcleos Midnight Color Midnight",Vendedor: não encontrado,Avaliação: 4.9 (409 reviews),Preço antigo: —,Preço atual: R$7.699
Nome: Microsoft Surface Book 2 13  Touch I5 8gb Ssd 256gb S/ Tela Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.500
Nome: Notebook Positivo Stilo Xr3520 - Sucata/aproveitamento Peças Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$139
Nome: Notebook Dell Latitude E7440 Core I5 4310u 8gb Ssd 120gb,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.200
Nome: Notebook Dell Latitude 3400 Core I5 16gb 240gb Ssd,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.750
"Nome: Chromebook Intel Celeron N4500 Tela 11,6 - Acer",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.790
Nome: Macbook Pro 14 M1 Pro Impec 2021 16gb 512 Ssd Nota Eua Caixa Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$6.990
Nome: Notebook Dell Latitude 7450 Intel Ultra 7 165u 32gb 1tb Ssd,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$9.900
Nome: Notebook Dell Latitude 5430 Core I5 12 Ger 32gb Ssd 256gb Prata,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$3.199
Nome: Notebook Hp Pavilion Dv4 (funcionando) Branco,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$600
Nome: Notebook Dell Latitude 5480 I5 7th 8gb Ssd 256gb Usada Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$5.999
Nome: Lenovo Thinkpad P16 Core Ultra 7 16gb Rtx 500 512gb W11 Pro,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$11.999
Nome: Notebook Cce Win Xbp 332 Peças E Partes Perguntar  Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$69
Nome: Dell Latitude 3450 i5-1335U SSD de 256 GB Ddr5 Hd Win11 Pro Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$5.458
Nome: Notebook Dell Latitude E6520 15.6  Intel Core I7 2.5ghz 8gb,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.200
Nome: Notebook Thinkpad T430 14  8gb Ssd 240gb,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.999
"Nome: Notebook Dell Alienware Am16R2 Cultra9 Rtx 4070 32 GB 1 TB Ssd, cor preta",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$16.370
Nome: Notebook Gamer Legion 5i I7 32gb 512gb Ssd Rtx 3060 6gb W11 Cor Storm grey/Black,Vendedor: não encontrado,Avaliação: 5.0 (2 reviews),Preço antigo: R$9.990,Preço atual: R$9.390
Nome: Notebook Dell Latitude 2 Em 1 Intel Core I7/ 16gb / 256gb Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$3.999
Nome: Notebook Acer 4553 C/defeito,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$199
Nome: Notebook Dell Xps 13 Intel Core Ultra 7 16gb 1tb Ssd Win11 Prata,Vendedor: Por Dell,Avaliação: 5.0 (1 reviews),Preço antigo: R$15.199,Preço atual: R$13.999
Nome: Macbook Air M4 Chip 16gb 256ssd 2025 Midnight C/ Nota Fiscal Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$7.989
Nome: Notebook Dell Latitude 7480 8gb/256gb Ssd Core I5 7300u,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.650
Nome: Notebook Hp Pavilion Dv5 1220 Carcaça Tecla Tela Peça Sucata Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$299
Nome: Sucata Notebook Dell Inspiron 1525 No Estado Leia Descrição Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$180
"Nome: Notebook Lenovo Thinkpad E480 I5 8 Gb Ram 256 Gb SSD 14"" Dimm Preto",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.989
Nome: Sucata De Notebook Positivo Para Usar Peças Leia A Descrição Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$220
Nome: Notebook Lenovo Thinkpad E14 Intel Ultra 7 16gb 512gb W11pro,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$7.919
Nome: Notebook Asus X515 N4500 16gb Ram Ddr4 512gb Nvme Windows 11,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$3.299,Preço atual: R$2.837
Nome: Notebook Lenovo Thinkpad E14 Intel Ultra 7 16gb 512gb W11pro,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$7.919
Nome: Sucata C/ Defeito Notebook Megaware Kk Série Leia Descrição Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$390
Nome: Apple Macbook Pro A1502 I5 8/250gb Semi Novo Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.399
Nome: Notebook Dell E5430 Core I5-3230m 4gb Ddr3 Hd 500gb Hdmi,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.049
Nome: Notebook Dell L 5300 Core I5 8ag 8gb 256gb Touch + Brinde Preto (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.629
Nome: Notebook Lenovo Ideapad 3i I3-10110u 8gb Ram 256gb Ssd,Vendedor: Por TECHZ INFORMATICA,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$2.100
"Nome: Notebook Dell Lat 7320, 13.3'', Core I5 11th, 16gb, Ssd256gb (Recondicionado)",Vendedor: Por OTH Produtos,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.590
Nome: Notebook Dell Latitude 5410 I5 10th 16gb 240gb Ssd 14 Cor Cinza - Excelente (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.400
Nome: Notebook Dell Inspiron 7460 Core I7-7500 Dourado (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.599
Nome: Notebook Lenovo Thinkbook 14 Intel Core i5 16gb 256gb Windows 11 PRO,Vendedor: Por Lenovo,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$5.669
Nome: Notebook Dell Latitude E6430 I5 16gb Hd 240 Ssd Bat. Nova,Vendedor: não encontrado,Avaliação: 5.0 (2 reviews),Preço antigo: R$1.550,Preço atual: R$1.472
Nome: Positivo Notebook 2 Em 1 Positivo Duo C4128b-3 Intel Celeron,Vendedor: Por Positivo,Avaliação: 4.7 (92 reviews),Preço antigo: R$1.799,Preço atual: R$1.547
Nome: Notebook Asus E410ma-bv1871x Celeron 4gb 128gb Ssd 14'' W11 Cor Preto,Vendedor: não encontrado,Avaliação: 4.5 (205 reviews),Preço antigo: —,Preço atual: R$2.898
"Nome: Acer Chromebook 315 15.6"" SSD 4GB RAM 64GB Vídeo 4GB.",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$4.498
Nome: Lenovo Ideapad Gaming 3 Core I7 16gb 512gb Nvidia Gtx 1650,Vendedor: Por TECHZ INFORMATICA,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$3.999
Nome: Notebook Hp Probook 640-g2 Core I5/8gb/ssd120 Com Win 11 Preto E Prata,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$845
Nome: Notebook Vostro 3468 14  Preto 8gb De Ram  Intel Core I5,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.500
Nome: Notebook Dell Pp37v - Vostro A860 - Com Carregador - Leia Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$120
Nome: Notebook Dell Latitude 5420 I7-1185g7 16gb Ssd 256gb W11 Pro Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$3.100,Preço atual: R$2.790
"Nome: Notebook Lenovo T470, Tela 14, I5, 8gb, Ssd256gb, Win 11 Pro (Recondicionado)",Vendedor: Por OTH Produtos,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.790
Nome: Notebook Dell Inspiron I5 N5010 (usado)(bateria Não Carrega),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.199
Nome: Notebook Positivo Motion Q464b Plus 4 Giga,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$480
Nome: Macbook Air A1465 4gb Ram 128gb Ssd Prata Usado Impecavel Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.500
"Nome: MacBook Pro MacBook Pro 16, notebook preto de 16,2"", 24 GB de RAM - SSD de 512 GB - Apple M4",Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$20.084
Nome: Notebook Gamer Acer Nitro V Ci5 15.6 Rtx3050 512gb 8gb Linux Preto,Vendedor: Por Mobcom,Avaliação: — (— reviews),Preço antigo: R$6.657,Preço atual: R$4.519
Nome: Notebook Hp  Probook Defeito Nao Liga Corei5 Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$278
Nome: Notebook Hp 256r G9 Ci3 Uhd Graphics 256gb 8gb + Mochila Hp,Vendedor: Por HP,Avaliação: 4.8 (4 reviews),Preço antigo: R$4.754,Preço atual: R$2.754
Nome: Notebook Rv420 Sucata Defeito Leia,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$179
"Nome: Notebook Dell, Lat 5400, 14'', Core I5, 8gb, Ssd-256gb",Vendedor: Por OTH Produtos,Avaliação: 5.0 (4 reviews),Preço antigo: —,Preço atual: R$1.990
Nome: Dell Latitude E5510 15.6  4gb Ram 500gb Retirada De Peça,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$499
Nome: Notebook Acer Nitro 5 An515-58-58w3 - I5 - Rtx 3050 Vitrine,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$4.799
Nome: Notebook Dell Latitude 5490 Core I5 8350u 16gb 256gb Ssd,Vendedor: não encontrado,Avaliação: 5.0 (3 reviews),Preço antigo: R$2.098,Preço atual: R$1.993
"Nome: Notebook Dell Inspiron 3421, Core I3, 8gb Mem, 256ssd Win 10 Preto (Recondicionado)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.269
Nome: Notebook Dell Inspiron N4030-corei3-4gb-hd500-tela14-otimo,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$899
Nome: Notebook Lenovo Ideappad 1 15amn7 82x5s00100 Ryzen 5 7520u,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.500
Nome: Notebook Hp Pavilion Dv5-1130ep Venda De Peças  Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$69
Nome: Notebook Lenovo T490 Core I5-8365u 1.6ghz 16gb Ssd 512gb 14,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.999
Nome: Notebook Acer A514-54-385s I3 4gb 256gb Ssd 14'' W11,Vendedor: Por Mercado Livre,Avaliação: 4.8 (530 reviews),Preço antigo: —,Preço atual: R$3.960
Nome: Notebook Dell Latitude 3420 Core I7 11th 64gb Ram 1tb Ssd Cor Grafite - Excelente (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$5.834
Nome: Notebook Galaxy Book S 13.3  Tela Touch I5 8gb Ssd 256gb Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.999
Nome: Netbook Megawate Intel Atom N 450,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$290
Nome: Notebook Dell Hp Positivo Antigo Peças Partes Só Perguntar Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$69
Nome: Notebook Acer Aspire 5733 Core I3 (leia A Descrição),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$99
"Nome: Notebook Asus X200m, Touch, N2830 2gb De Memória Hd 250gb",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$689
Nome: Notebook Lenovo E14 Core I7 16gb Ram 256gb Ssd Tela 14 Win11,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.490
Nome: Notebook Asus Vivobook 16 Intel Core I7 1355u 8gb 512ssd Ips Cool Silver,Vendedor: Por Asus,Avaliação: — (— reviews),Preço antigo: R$4.199,Preço atual: R$3.659
Nome: Notebook Dell I7 8gb Ram 250gb Ssd Placa De Vídeo Amd 2gb Prateado Com Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.599
"Nome: Notebook Dell Vostro 1520, T4500, Core Duo, Olhar Descrição",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$441
Nome: Notebook Dell I7 8gb Ram 250gb Ssd Placa De Vídeo Amd 2gb Prateado Com Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.599
Nome: Notebook Lenovo LOQ-e 15iax9e Intel Core i5-12450hx 16gb 512gb Ssd Rtx 3050 Windows 11 15.6 - 83me0007br Luna Grey (Novo com caixa aberta),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$5.999
Nome: Notebook Hp Touchsmart Tm2-1070 Peças Carcaça Tela Teclado Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$250
Nome: Notebook Gamer Acer An515-45-r91a R5 8gb 512gb Ssd 15.6 W11 - Excelente (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$3.999
Nome: Notebook Lenovo Core I5 16gb 256gb Ssd Windows 11 Rápido,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.990
Nome: Notebook Dell Inspiron I14-i150u-p50,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$4.999
Nome: Notebook Acer Intel Core I5 - 10° Geração 8gb Memória Ram Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.930
Nome: Notebook Dell  3420 Core I7 11ag 32gb - 512gb  Nvidia Mx450,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$5.516
Nome: Notebook Asus X515 N4500 32gb Ram Ddr4 1tb Nvme Windows 11,Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: R$4.355,Preço atual: R$3.832
Nome: Sucata* Notebook Hp Pavillion Dv2-1110br,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$112
Nome: Notebook Acteon Ack-52c Ligando Com Defeito Leia Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$199
Nome: Macbook Black Edition 2007 Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$279
Nome: Notebook Samsung Rv411 Usado Ligando! Ler Descrição! Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$299
Nome: Notebook Asus Expertbook Intel Core 7 150u 32gb 512ssd W11 Star Black,Vendedor: Por Asus,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$14.999
Nome: Notebook Acer Aspire5/ I7 10 Ger./20gb/ssd256gb+1tbhd Prateado,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.899
Nome: Notebook Dell Inspiron X1p-64-100-a20,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$6.776
Nome: Notebook Lenovo B320 14 Pol. Core I5 7th 8gb Ssd256gb Win11 Preto,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.399
