nome;vendedor;Avaliação;reviews;preco_antigo;preco_atual;source;data
Notebook Dell Inspiron Intel Core I5 1235U 12ª Geração 16GB RAM, 512 SSD, Linux, Tela 15.6 Full Hd I15-I120K-U30P;;4.8;175.0;;4544.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook ASUS Vivobook Go 15 E1504FA AMD Ryzen 3 7320U 4Gb Ram 128Gb SSD Windows 11 Home Tela 15,6 FHD Mixed Black - NJ1364W;;4.7;104.0;2900.0;2262.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Lenovo Ideapad 1 Amd Ryzen 3 4gb 256gb Windows 11;Lenovo;;;;2109.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Core I5 16gb Ddr3 Hd 500 Com Garantia E N.f;;4.1;15.0;;1190.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Lenovo V15 G4 Iah Intel Core I5 8gb 512gb Linux;Lenovo;5.0;2.0;;3184.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"Notebook Lenovo LOQ-e 15iax9e Intel Core i7-12650hx 16gb 1tb SSD RTX 4050 Windows 11 15.6"" - 83me0000br Luna Grey";Lenovo;;;;7019.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Touchscreen Intel Core I5 16gb Ram Ssd 256gb Cinza (Recondicionado);Canal Eletro;5.0;1.0;;1999.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"MacBook Air M1 2020 13"" cinza-espacial 8GB de Ram - 256GB SSD - Apple Chip";;4.9;236.0;;5399.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Core I5 10a Geração 16gb Ram 256gb Ssd Windows Prateado (Recondicionado);;;;;1990.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Ultrafino Ideapad 1 R5 16gb 256gb Linux 82x5s00200;;4.9;38.0;;2899.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Samsung Galaxy Book4 Pro, Windows 11 Home, Intel® Core™ Ultra 5 125H, 16GB, 512GB SSD, 14'' Full HD AMOLED, Touchscreen, 1.23 kg;Samsung;4.8;50.0;7249.0;6886.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Latitude 3420 Core I7 11th 64gb Ram 1tb Ssd Cor Grafite;;4.6;28.0;;6541.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Latitude 5490 Core I5 8th 8gb Ram 256gb Ssd Cor Preto - Excelente (Recondicionado);;;;;2990.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Asus Vivobook Go Core I3 N305 8gb 256ssd W11 Fhd Prata Metálico;Asus;5.0;1.0;2999.0;2399.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Inspiron I15-i120k-u25m 15.6  Full Hd 12ª Gera Preto;Dell;4.8;8.0;3319.0;3069.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"Notebook Lenovo IdeaPad 3i Intel Core I3 - 1115G4, 8GB RAM, 256GB SSD, Windows 11 Home, Tela 15,6"" - 82MD0010BR";123 Comprou;4.8;668.0;4141.0;2879.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"Notebook Vaio Fe16 Amd Ryzen 5-5625u Windows 11 Home 8gb RAM 256gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11x-b0421h - Permite upgrade de memória RAM e SSD";Loi Brasil;5.0;1.0;4666.0;3299.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Latitude 5490 Core I5 8th 8gb Ram 256gb Ssd Cor Preto - Excelente (Recondicionado);;;;;2990.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Asus Vivobook Go Core I3 N305 8gb 256ssd W11 Fhd Prata Metálico;Asus;5.0;1.0;2999.0;2399.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Positivo Motion Gray 14'' Hd Intel Celeron N4020 120gb Ssd 4gb Win 11 Home Cinza C4120f-s;;4.4;105.0;;1399.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"MacBook Air M2 (2022) 13.6"" midnight 8GB de Ram - 256GB SSD - Apple M";;4.9;398.0;;7499.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Samsung Galaxy Book4 Intel® Core™ i5-1335U (1.3 Ghz, até 4.6GHz, 12 MB L3 Cache), Windows 11 Home, 16GB, 512GB SSD, Iris Xe, 15.6'' Full HD LED, 1.55kg;Samsung;4.9;1977.0;4799.0;4558.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Samsung Galaxy Book4 Intel® Core™ i5-1335U, Windows 11 Home, 8GB, 256GB SSD, Iris Xe, 15.6'' Full HD LED, 1.55kg;Vikings;4.9;1356.0;5712.0;3899.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Multi Ultra Celeron N4020c 4gb 128gb W11 15,6'' Cinza - Ub261;123 Comprou;4.5;387.0;2055.0;1367.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook VAIO FE16 AMD Ryzen 5-5625U Linux 8GB RAM 256GB SSD Wi-Fi 6 Tela 16'' IPS WUXGA Antirreflexo - Cinza Grafite - Vjfe69f11x-b0411h - Permite upgrade de memória RAM e SSD;123 Comprou;4.9;42.0;4998.0;2879.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Lenovo Ideapad 3 - Com Ryzen 5-5500u;;;;;2699.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"Notebook EliteBook 840 G8 14"" prata 16GB de Ram - 256GB SSD - Intel Core i5";;3.6;5.0;;2999.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Laptop Dell Latitude 3540 Intel i5-1235U 8 GB 512 GB W11Pro;;;;;4987.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"Notebook Dell Inspiron 15.6"" Full Hd 12 Geração i5-1235U Memória de 8GB DDR4 SSD 512GB";;4.7;76.0;;3158.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Asus Vivobook Intel Core I5 1235u 16gb 512ssd W11;;5.0;3.0;;3332.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Gamer Acer Nitro V15 15.6 Fhd 144hz I5-13420h Ssd 512gb 8gb Ddr5 Rtx 2050 4gb Linux Gutta Anv15-51-50kd;Carrefour;4.8;256.0;4999.0;4299.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Positivo Vision R15 Lumina Bar, AMD Ryzen 5 8GB 256GB, Tela 15 polegadas Full HD Antirreflexo, Linux - Preto;123 Comprou;4.7;43.0;3712.0;2539.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Acer Vero AV15-53P-56HM Intel® Core™ i5 – 1335U 15.6” Full HD Intel® Iris® Xe 512 GB SSD 8 GB RAM Windows 11 Home;2Eletro;4.9;47.0;4199.0;3599.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"Notebook Acer TravelMate Intel® Core™ i7–1355U de 13ª Geração 16GB RAM 512SSD Windows 11 Pro 14"" WUXGA TMP214-55-70G2";;4.5;4.0;;4999.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Acer Aspire 5 Intel I5 12450h 8gb Ram 512gb Cinza;;;;3914.0;2954.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Latitude 5440 Core I7 13th 32gb Ram 512gb Ssd;;4.0;1.0;;6249.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Latitude E6540 - Core I5 4310m - 8gb 500gb - Excelente (Recondicionado);;;;1499.0;1334.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Samsung Galaxy Book Go, Windows 11 Home, Snapdragon® 7c, 4gb, 128gb Ufs, 14'' Full Hd Led, 1.38kg Com Copilot Integrado;Samsung;4.8;14.0;2249.0;2136.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"Notebook Dell Latitude 5480 14"" preto 16GB de Ram - 256GB SSD - 16GB HDD - Intel Core i5";;4.1;45.0;;2999.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Latitude 3420 Core I7 11ªg 32gb Ram 512gb Ssd Cor Preto;;4.6;28.0;;5608.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Samsung Galaxy Book Go Snapdragon® 7c (Kryo™ 468 Octa-core CPU, até 2.55 GHz), Windows 11 Home, 4GB, 128GB UFS, 14'' Full HD LED, 1.38kg;;4.7;7280.0;;2270.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"MacBook Air M2 (2022) 13.6"" space gray 8GB de Ram - 256GB SSD - Apple M";;4.9;398.0;6990.0;6570.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Dell Notebook Core I5 8th 16gb Ssd Win11 Pro Latitude 5400 Cor Cinza-escuro;;4.2;67.0;;2999.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Hp 445 G10 Ryzen 5 7530u Radeon 1tb Nvme 32gb Ram Prateado;;;;;4080.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Latitude 5420 Core I7 11th 32gb Ram 1tb Ssd Cor Cinza - Excelente (Recondicionado);;;;;4162.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"Notebook Samsung Galaxy Book Go Snapdragon 7c Kryo 468 Octa-core 4GB RAM 128GB SSD 14"" Full HD W11 com Office 365 NP340XLA-K07BR";;4.7;890.0;;2230.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"Notebook Ideapad 1i Intel Core i7 1255U, 12GB RAM, 512GB SSD, Linux, Tela 15,6"" HD 82VYS01000";;4.8;5440.0;;4199.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Lenovo V14 Intel Core i5 8gb 256gb Linux 14 82uls00200 Preto;;4.7;6.0;;2968.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Asus Vivobook 15 X1504za Intel Core I5 1235u 8gb Ram 512gb Ssd Windows 11 Tela 15,6 Fhd Silver - Nj986w;;4.9;295.0;;3061.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Positivo Q464c Atom 4gb 64gb Ssd 14,1'' Vermelho Windows 10;;4.0;853.0;;1399.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Lenovo E14 Amd Ryzen 7 32gb 512gb Windows 11 Pro;;;;;6997.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Lenovo Thinkpad E14 Amd Ryzen 5 16gb 512gb W11 Pro;;;;;5185.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"MacBook Air M2 (2022) 13.6"" silver 8GB de Ram - 256GB SSD - Apple M";;4.9;398.0;;7399.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Latitude 3450 I5 16gb 512ssd W11 Pro, cor preta;;;;;5248.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Acer Aspire 3 Intel Core I3 11ª 4gb Ssd 512gb 15.6;;4.9;21.0;;2599.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"Notebook Latitude 5400 14"" preto 16GB de Ram - 240GB SSD - Intel Core i5";;4.2;67.0;;2999.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Acer Aspire 5 Intel I5 12450h 8gb Ram 512gb Cinza Cinza;;;;;2956.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Lenovo Ideapad 1i Ci3 8gb 256gb W11 15.6 82vy000sbr;Vikings;5.0;7.0;3998.0;2754.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Vostro 3501 I5-10th 8gb Ram 120gb Ssd;;5.0;1.0;3999.0;1999.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell 8265u Core I5 8g 256ssd 8gb  W11 Touch Screen;;;;;2364.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"Notebook HP 255 G9 15.6""";;;;;3122.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Latitude 3550 Full HD Intel Core i5-1335U de 16 GB 512 ssd Windows 11 Pro de 15,6 polegadas, cor cinza;;;;;7100.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Lenovo G40 80 Intel I5 5a 8gb Ssd 240gb (Recondicionado);;;;1699.0;1614.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Lenovo Thinkpad T14 Core I7 11th 32gb Ssd 1tb M.2 Cor Black;;5.0;1.0;;5899.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Latitude 5320 Intel Core I7 11°ger 16gb 512gb Ssd Cinza (Recondicionado);;;;;2999.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Apple Macbook Air 13 Estelar M4 16 Gb, Ssd De 256 Gb;;;;;7796.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Asus Vivobook X1404va 14 Fhd 128 gb/8 GB de RAM i3-1315U W11 Quiet Blue;;;;;2340.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Inspiron I15-i120k-u25m 15.6  Full Hd 12ª Gera Preto;Dell;4.8;8.0;3319.0;3069.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"Notebook Vaio Fe16 Amd Ryzen 5-5625u Windows 11 Home 8gb RAM 256gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11x-b0421h - Permite upgrade de memória RAM e SSD";Loi Brasil;5.0;1.0;4666.0;3299.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Samsung Galaxy Book4 Intel® Core™ i5-1335U, Windows 11 Home, 8GB, 256GB SSD, Iris Xe, 15.6'' Full HD LED, 1.55kg;Vikings;4.9;1356.0;5712.0;3899.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Apple Macbook Air 13 Estelar M4 16 Gb, Ssd De 256 Gb;;;;;7796.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Asus Vivobook X1404va 14 Fhd 128 gb/8 GB de RAM i3-1315U W11 Quiet Blue;;;;;2340.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Ultra Win11 14 Pol. Core I5 8gb Ram 256gb Ssd Ub540 Cor Preto;;4.7;32.0;;2558.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Hp Probook 640 G7 Core I5-10° Geração 16gb Ssd 512g Prateado;;5.0;2.0;;2698.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Asus Vivobook 15 Core I3 4gb 256ssd Linux Prata Cor Prateado;;4.5;67.0;;2279.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Core I3 Trabalho/estudo/jogos - Barato Master N190i 8gb Ram (Recondicionado);;;;;1099.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Gamer Acer Nitro V15 15.6 Fhd 144hz I5-13420h Ssd 512gb 8gb Ddr5 Rtx 2050 4gb Linux Gutta Anv15-51-50kd;Carrefour;4.8;256.0;4999.0;4299.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Gamer Lenovo Loq-e Ci5 Rtx3050 512gb 16gb W11+ubook;Mobcom;4.8;19.0;6657.0;4699.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Positivo Vision C15 Lumina Bar Celeron 8gb 128gb Emmc 15 Hd Linux - Cinza;123 Comprou;;;3123.0;1664.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"MacBook Air M2 (2022) 13.6"" starlight 8GB de Ram - 256GB SSD - Apple M";;4.9;398.0;;6687.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Probook Hp 6460b I5 16gb Ssd 500 Web Cam Super Velocidade;;;;1399.0;1329.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Lenovo Thinkpad T450 I5- 5300u 8gb 240ssd Preto (Recondicionado);;;;1750.0;1400.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"Notebook Lenovo ThinkPad ThinkPad T14 Gen 3 (Intel) 14"", Intel Core i7 i7-1255U 16GB de RAM 512GB SSD, Integrated Intel Iris Xe Graphics functions as UHD Graphics 60 Hz 1920x1200px Windows 11 Pro";;;;;7317.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Predator Helios 300 i7-10750H - Excelente (Recondicionado);;;;;5799.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"Notebook V-Series V15 15.6"" black 8GB de Ram - 1TB HDD - Intel Core i5 - Excelente (Recondicionado)";;;;;3599.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Vaio Fe15 Amd Ryzen 5 8gb Ram 256gb Windows 11 Home Cor Cinza;;4.8;81.0;3563.0;3076.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Samsung Galaxy Book4 Windows 11 Home Intel Core I3 8gb 256gb Ssd 15.6'' Full Hd Led 1.55 Kg Grafite;;4.9;4423.0;6699.0;3299.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"Notebook Vaio Fe16 Amd Ryzen 7-5825u Linux 32gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11xb0221h - - Permite upgrade de memória RAM e SSD";Vaio;4.8;37.0;4999.0;3799.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Latitude 5450 Ultra 5 135u 32gb 1tb Ssd Nvme;;;;;5826.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell I7 10th 16gb 240gb Ssd Latitude 7310;;;;2599.0;2368.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Yoga Slim 7x 9ª geração Snapdragon 32gb 1tb14;;;;;9500.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Ultrabook Lenovo Thinkpad L14 Gen2 I5-1145g7 16gb Nvme256+nf Cor Preto;;3.8;8.0;;3322.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Core I7 8a Geração 16gb Ram 256gb Ssd Windows;;;;;1890.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Latitude E6430 I5 16gb Hd 240 Ssd Bat. Nova;;5.0;2.0;1550.0;1426.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Latitude 3400 I5 8265 8gb 240ssd - Excelente (Recondicionado);;;;;1550.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Macbook Air M4 16gb Ram 256gb Ssd (2025) Midnight Sky Blue Meia-noite;;;;;8199.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Inspiron I15 i120k-u20p 15.6 Full Hd 12ª Gera;Dell;;;3239.0;2999.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Latitude 3450 Ultra5 135u 14t 16gb 512ssd;;;;;4350.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"MacBook Air 13-inch 13"" midnight 8GB de Ram - 256GB SSD - Apple Chip M3";;4.9;56.0;;7999.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Inspiron 15 (3520) 15.6 FHD 512 GB/16 GB de RAM i5-1235U W11;;5.0;4.0;;3909.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Asus Vivobook Core I5 8gb 256ssd Linux 15,6 Prata Cor Prateado;;4.4;65.0;;2658.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Macbook Air M4 16gb 256ssd 13 Pol. Midnight (2025) | Nf-e;;;;;7998.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Macbook Air M2 2022 Midnight 16gb De Ram - 256gb Ssd - Apple;;5.0;1.0;;6599.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Macbook Air 13 Apple M4 8-core Gpu 16gb Ram 256gb Ssd Preto;;5.0;1.0;;8199.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Vostro 3401 I5 10o 16gb 256gb Ssd Windows 11;;;;;2499.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Latitude 5510 Core I5 10310u 16gb 256gb Ssd;;;;3799.0;3229.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell 3420, Tela Full Hd, I5 11ªger, 16gb, Ssd-256gb Cinza (Recondicionado);;;;;2599.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Latitude 5290 I5 32gb Ram 1tb Ssd Win11 Hdmi;;;;;3250.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Latitude Core I5 8ª Ger 16gb Ssd 256gb Windows Cinza (Recondicionado);;;;;2299.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Asus Vivobook Go 15 E1504ga-nj434w Intel Core I3;Carrefour;;;;2855.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Latitude 3490 I5 7ger 16gb Ssd 240gb;;;;1800.0;1710.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Lenovo Thinkpad T14 Intel Core I5 10ager 16gb 256gb;;5.0;1.0;;1699.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Hp Probook 440 G3 I5 8gb Ssd 120gb;;;;;1599.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Lenovo Thinkpad X250 Intel Core I5 8gb 256gb Ssd;;5.0;2.0;1699.0;1342.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Lenovo Thinkpad T480 Intel Core I5 8ag 8gb Ssd128gb;;5.0;5.0;;1199.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Latitude 3540 (FM4RY) 16gb 256ssd Fhd preto Intel Core i7 (Novo com caixa aberta);;;;;5250.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Macbook Air M4 16gb Ram 256gb Ssd (2025) Midnight Sky Blue Azul-celeste;;5.0;1.0;;8199.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Macbook Air de 13 polegadas chip SSD M4 de 256 GB cor prata;;5.0;3.0;;8100.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Laptop Dell Inspiron i15-i1300-M50P 15.6 Full HD de 13ª geração RAM 16 GB Core i5 Cor Preto;Dell;4.8;79.0;;4109.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Inspiron I15-i120k-u30p 15.6  Full Hd 12ª Gera Preto;Dell;4.7;36.0;3579.0;3299.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Lenovo E14 Core I7-10ger 16gb 512ssd Windows 11 Preto (Recondicionado);;5.0;1.0;;3999.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"Notebook Vaio Fe16 Amd Ryzen 5-5625u Windows 11 Home 8gb RAM 256gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11x-b0421h - Permite upgrade de memória RAM e SSD";Loi Brasil;5.0;1.0;4666.0;3299.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Gamer Acer Nitro V15 15.6 Fhd 144hz I5-13420h Ssd 512gb 8gb Ddr5 Rtx 2050 4gb Linux Gutta Anv15-51-50kd;Carrefour;4.8;256.0;4999.0;4299.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Gamer Lenovo Loq-e Ci5 Rtx3050 512gb 16gb W11+ubook;Mobcom;4.8;19.0;6657.0;4699.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Lenovo E14 Core I7-10ger 16gb 512ssd Windows 11 Preto (Recondicionado);;5.0;1.0;;3999.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Dell Latitude 3470 I7-6th 8gb Ram 240gb Ssd ( Detalhe );;;;2599.0;1299.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Core I5 10th 16gb Ram 256gb Ssd Hdmi Win11 Pro Prateado (Recondicionado);;5.0;1.0;;1990.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Samsung Galaxy Book4 Windows 11 Home Intel Core I3 8gb 256gb Ssd 15.6'' Full Hd Led 1.55 Kg Grafite;;4.9;4423.0;6699.0;3299.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
"Notebook Vaio Fe16 Amd Ryzen 7-5825u Linux 32gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11xb0221h - - Permite upgrade de memória RAM e SSD";Vaio;4.8;37.0;4999.0;3799.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Lenovo Loq-e Ci5 Rtx3050 16gb+controle Xbox Pc+giftcard R$50;Mobcom;4.8;40.0;6656.0;4999.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
Notebook Dell Latitude 3400 Core I5 16gb 240gb Ssd;;;;;1750.0;https://lista.mercadolivre.com.br/notebooks;2025-07-28 22:06:17.449692
